treatment,dose_uM,replID,plateID,cell_line,timeID,timeAfterExposure,locationID,IntegratedIntensity_GM,MeanIntensity_GM,Cell_count
CDDP,5,3,p53,HepG2 P53-GFP,12,22,F07_1,1.4589505521664203,0.24788091531474332,1083
CDDP,5,3,p53,HepG2 P53-GFP,12,22,F07_2,1.469567956597567,0.24841890983214343,1418
CDDP,10,1,p53,HepG2 P53-GFP,1,0,B06_1,1.4062151601883288,0.22580958807480592,870
CDDP,10,1,p53,HepG2 P53-GFP,1,0,B06_2,1.3943885329193884,0.22518363769233155,1055
CDDP,10,1,p53,HepG2 P53-GFP,2,2,B06_1,1.4408774675032896,0.23486036461719137,946
CDDP,10,1,p53,HepG2 P53-GFP,2,2,B06_2,1.4713211486961961,0.2364354570594618,1074
CDDP,10,1,p53,HepG2 P53-GFP,3,4,B06_1,1.468522441093535,0.2407739047878381,988
CDDP,10,1,p53,HepG2 P53-GFP,3,4,B06_2,1.5086855348981636,0.24536318843026944,1109
CDDP,10,1,p53,HepG2 P53-GFP,4,6,B06_1,1.4705263938443958,0.24296042634930343,988
CDDP,10,1,p53,HepG2 P53-GFP,4,6,B06_2,1.5011560800510415,0.24535061660610932,1128
CDDP,10,1,p53,HepG2 P53-GFP,5,8,B06_1,1.4826243335788738,0.24548169247860085,985
CDDP,10,1,p53,HepG2 P53-GFP,5,8,B06_2,1.5240022733986178,0.24885523002230336,1129
CDDP,10,1,p53,HepG2 P53-GFP,6,10,B06_1,1.4817789806155997,0.243907932408513,987
CDDP,10,1,p53,HepG2 P53-GFP,6,10,B06_2,1.4727727296922086,0.24447939071139,1162
CDDP,10,1,p53,HepG2 P53-GFP,7,12,B06_1,1.477616312704347,0.24294810901111363,996
CDDP,10,1,p53,HepG2 P53-GFP,7,12,B06_2,1.474140253936923,0.24464395846371298,1182
CDDP,10,1,p53,HepG2 P53-GFP,8,14,B06_1,1.4739825441013177,0.2441079611856563,1032
CDDP,10,1,p53,HepG2 P53-GFP,8,14,B06_2,1.466796123826629,0.24420883193114076,1191
CDDP,10,1,p53,HepG2 P53-GFP,9,16,B06_1,1.4616461355271166,0.24449965560735024,1082
CDDP,10,1,p53,HepG2 P53-GFP,9,16,B06_2,1.4646372692031615,0.2459269317996138,1217
CDDP,10,1,p53,HepG2 P53-GFP,10,18,B06_1,1.4571644794976102,0.24301682295653562,1089
CDDP,10,1,p53,HepG2 P53-GFP,10,18,B06_2,1.4479255161978233,0.24598168456553174,1284
CDDP,10,1,p53,HepG2 P53-GFP,11,20,B06_1,1.4558252148686202,0.24401320043170055,1115
CDDP,10,1,p53,HepG2 P53-GFP,11,20,B06_2,1.4623917687163641,0.2456612932712512,1265
CDDP,10,1,p53,HepG2 P53-GFP,12,22,B06_1,1.4430417569799032,0.2435737238446134,1162
CDDP,10,1,p53,HepG2 P53-GFP,12,22,B06_2,1.4606141033714448,0.24642790528069036,1279
CDDP,10,2,p53,HepG2 P53-GFP,1,0,D06_1,1.4499048243044814,0.22957776322765833,1090
CDDP,10,2,p53,HepG2 P53-GFP,1,0,D06_2,1.4026787752066256,0.22616960609580342,1132
CDDP,10,2,p53,HepG2 P53-GFP,2,2,D06_1,1.512230838479116,0.24481069902371977,1180
CDDP,10,2,p53,HepG2 P53-GFP,2,2,D06_2,1.4949275130705013,0.2410219385665748,1164
CDDP,10,2,p53,HepG2 P53-GFP,3,4,D06_1,1.5414231368116984,0.24840516558810605,1176
CDDP,10,2,p53,HepG2 P53-GFP,3,4,D06_2,1.5435067043073163,0.2512736033609072,1199
CDDP,10,2,p53,HepG2 P53-GFP,4,6,D06_1,1.5516570264472302,0.2508181226399986,1179
CDDP,10,2,p53,HepG2 P53-GFP,4,6,D06_2,1.5241016801896403,0.2495380494695733,1239
CDDP,10,2,p53,HepG2 P53-GFP,5,8,D06_1,1.5541448306865773,0.2521704014307157,1201
CDDP,10,2,p53,HepG2 P53-GFP,5,8,D06_2,1.54183920675064,0.2528192059284033,1247
CDDP,10,2,p53,HepG2 P53-GFP,6,10,D06_1,1.5430202796925232,0.24989039587165907,1202
CDDP,10,2,p53,HepG2 P53-GFP,6,10,D06_2,1.5257980458239107,0.2503136551866856,1247
CDDP,10,2,p53,HepG2 P53-GFP,7,12,D06_1,1.5485708639684828,0.24946106849517152,1213
CDDP,10,2,p53,HepG2 P53-GFP,7,12,D06_2,1.5314957577187291,0.2516052507558943,1265
CDDP,10,2,p53,HepG2 P53-GFP,8,14,D06_1,1.566213105928855,0.2541827811848559,1235
CDDP,10,2,p53,HepG2 P53-GFP,8,14,D06_2,1.5227283515395584,0.25254704620239304,1308
CDDP,10,2,p53,HepG2 P53-GFP,9,16,D06_1,1.5120127578210005,0.2493530262560285,1306
CDDP,10,2,p53,HepG2 P53-GFP,9,16,D06_2,1.5101931500001031,0.2526258265976957,1342
CDDP,10,2,p53,HepG2 P53-GFP,10,18,D06_1,1.513685114476361,0.25121395367093985,1347
CDDP,10,2,p53,HepG2 P53-GFP,10,18,D06_2,1.4974394660114998,0.25210629035826043,1380
CDDP,10,2,p53,HepG2 P53-GFP,11,20,D06_1,1.5410117680301183,0.25541813473389546,1341
CDDP,10,2,p53,HepG2 P53-GFP,11,20,D06_2,1.5127997258478623,0.2529318107920539,1360
CDDP,10,2,p53,HepG2 P53-GFP,12,22,D06_1,1.4824688176130254,0.24644389816301665,1369
CDDP,10,2,p53,HepG2 P53-GFP,12,22,D06_2,1.4882312522747927,0.2504799364620175,1414
CDDP,10,3,p53,HepG2 P53-GFP,1,0,F06_1,1.4647827288314006,0.23449846417436424,919
CDDP,10,3,p53,HepG2 P53-GFP,1,0,F06_2,1.4270973390975845,0.2301501463689745,969
CDDP,10,3,p53,HepG2 P53-GFP,2,2,F06_1,1.5602079219358427,0.24957438489096864,942
CDDP,10,3,p53,HepG2 P53-GFP,2,2,F06_2,1.5380075099607309,0.24928793418953116,1023
CDDP,10,3,p53,HepG2 P53-GFP,3,4,F06_1,1.5788512795248555,0.25724806736540096,991
CDDP,10,3,p53,HepG2 P53-GFP,3,4,F06_2,1.6029457920796493,0.25533589891654074,1006
CDDP,10,3,p53,HepG2 P53-GFP,4,6,F06_1,1.5759358029713324,0.2537712740283109,990
CDDP,10,3,p53,HepG2 P53-GFP,4,6,F06_2,1.5583010310221486,0.25339287920028297,1065
CDDP,10,3,p53,HepG2 P53-GFP,5,8,F06_1,1.5933378156920852,0.2575653467628896,1007
CDDP,10,3,p53,HepG2 P53-GFP,5,8,F06_2,1.5785594860526853,0.2555192844002233,1061
CDDP,10,3,p53,HepG2 P53-GFP,6,10,F06_1,1.572539188891824,0.2565477071298927,1031
CDDP,10,3,p53,HepG2 P53-GFP,6,10,F06_2,1.5795395138688852,0.2537882714485436,1067
CDDP,10,3,p53,HepG2 P53-GFP,7,12,F06_1,1.5604648998674293,0.25578073150946795,1028
CDDP,10,3,p53,HepG2 P53-GFP,7,12,F06_2,1.5471266265429249,0.2547160652816379,1114
CDDP,10,3,p53,HepG2 P53-GFP,8,14,F06_1,1.5670051950575041,0.2582423755383064,1039
CDDP,10,3,p53,HepG2 P53-GFP,8,14,F06_2,1.5343118718793562,0.25382263541988,1121
CDDP,10,3,p53,HepG2 P53-GFP,9,16,F06_1,1.568589396994983,0.25718485063207247,1074
CDDP,10,3,p53,HepG2 P53-GFP,9,16,F06_2,1.5315601418172942,0.2531396998003667,1135
CDDP,10,3,p53,HepG2 P53-GFP,10,18,F06_1,1.5656994220099834,0.25680354317138593,1082
CDDP,10,3,p53,HepG2 P53-GFP,10,18,F06_2,1.5291447198439838,0.25301221145594127,1157
CDDP,10,3,p53,HepG2 P53-GFP,11,20,F06_1,1.5471552482882875,0.2563045596986043,1110
CDDP,10,3,p53,HepG2 P53-GFP,11,20,F06_2,1.5221180890881596,0.2528542932421077,1203
CDDP,10,3,p53,HepG2 P53-GFP,12,22,F06_1,1.522132496095221,0.2525904526418359,1126
CDDP,10,3,p53,HepG2 P53-GFP,12,22,F06_2,1.5001245039363376,0.25258387018166206,1243
CDDP,15,1,p53,HepG2 P53-GFP,1,0,B05_1,1.3768175294223264,0.22435967410706073,1257
CDDP,15,1,p53,HepG2 P53-GFP,1,0,B05_2,1.3847135114422577,0.22513865566234334,1242
CDDP,15,1,p53,HepG2 P53-GFP,2,2,B05_1,1.484081117403868,0.23891317333526904,1232
CDDP,15,1,p53,HepG2 P53-GFP,2,2,B05_2,1.445407757071385,0.23794452294733096,1245
CDDP,15,1,p53,HepG2 P53-GFP,3,4,B05_1,1.502031679510232,0.2461316429888476,1306
CDDP,15,1,p53,HepG2 P53-GFP,3,4,B05_2,1.490660365596603,0.24658163567164115,1302
CDDP,15,1,p53,HepG2 P53-GFP,4,6,B05_1,1.5014062825042058,0.24713968206637846,1320
CDDP,15,1,p53,HepG2 P53-GFP,4,6,B05_2,1.5272360308403516,0.2518301196889514,1313
CDDP,15,1,p53,HepG2 P53-GFP,5,8,B05_1,1.5393487106922468,0.2532817759847731,1290
CDDP,15,1,p53,HepG2 P53-GFP,5,8,B05_2,1.5460772274529897,0.25567900763074075,1292
CDDP,15,1,p53,HepG2 P53-GFP,6,10,B05_1,1.4973768138706618,0.2481301394959214,1365
CDDP,15,1,p53,HepG2 P53-GFP,6,10,B05_2,1.5142576017180245,0.2508932588173531,1329
CDDP,15,1,p53,HepG2 P53-GFP,7,12,B05_1,1.5011214598738079,0.24881190063443437,1365
CDDP,15,1,p53,HepG2 P53-GFP,7,12,B05_2,1.5028091494523617,0.24981719905849345,1353
CDDP,15,1,p53,HepG2 P53-GFP,8,14,B05_1,1.4921197714697536,0.24857375333018114,1422
CDDP,15,1,p53,HepG2 P53-GFP,8,14,B05_2,1.4861908744168184,0.24996831442122802,1406
CDDP,15,1,p53,HepG2 P53-GFP,9,16,B05_1,1.5013825446361644,0.24868009221668255,1406
CDDP,15,1,p53,HepG2 P53-GFP,9,16,B05_2,1.4787995069064805,0.2520372937579199,1433
CDDP,15,1,p53,HepG2 P53-GFP,10,18,B05_1,1.4839686903194524,0.2491136222219058,1432
CDDP,15,1,p53,HepG2 P53-GFP,10,18,B05_2,1.4683167592274522,0.24959954627045916,1438
CDDP,15,1,p53,HepG2 P53-GFP,11,20,B05_1,1.4741640903357978,0.24901940284073246,1490
CDDP,15,1,p53,HepG2 P53-GFP,11,20,B05_2,1.4831684156091638,0.24912488187938442,1452
CDDP,15,1,p53,HepG2 P53-GFP,12,22,B05_1,1.4700205359971132,0.24633431521372795,1510
CDDP,15,1,p53,HepG2 P53-GFP,12,22,B05_2,1.4596538834666113,0.24708767421885794,1491
CDDP,15,2,p53,HepG2 P53-GFP,1,0,D05_1,1.4062895994138553,0.22707428179771913,1178
CDDP,15,2,p53,HepG2 P53-GFP,1,0,D05_2,1.4207212531730873,0.22666925607147817,1191
CDDP,15,2,p53,HepG2 P53-GFP,2,2,D05_1,1.4661870225093914,0.23743419973252763,1219
CDDP,15,2,p53,HepG2 P53-GFP,2,2,D05_2,1.5175186099692994,0.24325960845470926,1201
CDDP,15,2,p53,HepG2 P53-GFP,3,4,D05_1,1.5377467020379807,0.2510161810341787,1254
CDDP,15,2,p53,HepG2 P53-GFP,3,4,D05_2,1.582790508668628,0.25503325579059427,1250
CDDP,15,2,p53,HepG2 P53-GFP,4,6,D05_1,1.5942131133960538,0.2622396076649004,1280
CDDP,15,2,p53,HepG2 P53-GFP,4,6,D05_2,1.6226929338189533,0.2622758468383855,1265
CDDP,15,2,p53,HepG2 P53-GFP,5,8,D05_1,1.652834159426393,0.26756894639876005,1288
CDDP,15,2,p53,HepG2 P53-GFP,5,8,D05_2,1.626934140621191,0.26463697950197773,1272
CDDP,15,2,p53,HepG2 P53-GFP,6,10,D05_1,1.630655066572575,0.263519696587393,1305
CDDP,15,2,p53,HepG2 P53-GFP,6,10,D05_2,1.6386257114516223,0.26343579069599193,1261
CDDP,15,2,p53,HepG2 P53-GFP,7,12,D05_1,1.593575019465611,0.261202776667422,1373
CDDP,15,2,p53,HepG2 P53-GFP,7,12,D05_2,1.6086237010823996,0.26036484499612256,1311
CDDP,15,2,p53,HepG2 P53-GFP,8,14,D05_1,1.5809288934947847,0.25981171530414776,1376
CDDP,15,2,p53,HepG2 P53-GFP,8,14,D05_2,1.6130161425774558,0.26061164924104324,1321
CDDP,15,2,p53,HepG2 P53-GFP,9,16,D05_1,1.5936106936504244,0.26032108681284166,1404
CDDP,15,2,p53,HepG2 P53-GFP,9,16,D05_2,1.61703114352419,0.2614843121143549,1331
CDDP,15,2,p53,HepG2 P53-GFP,10,18,D05_1,1.5362936813086423,0.2573180036327018,1472
CDDP,15,2,p53,HepG2 P53-GFP,10,18,D05_2,1.571168310706257,0.2587413211272124,1402
CDDP,15,2,p53,HepG2 P53-GFP,11,20,D05_1,1.5280298724879753,0.2557778362611439,1492
CDDP,15,2,p53,HepG2 P53-GFP,11,20,D05_2,1.5656116567040688,0.2570673087258834,1395
CDDP,15,2,p53,HepG2 P53-GFP,12,22,D05_1,1.5064532798397836,0.2532129188908473,1560
CDDP,15,2,p53,HepG2 P53-GFP,12,22,D05_2,1.534446037043315,0.25407152660062315,1460
CDDP,15,3,p53,HepG2 P53-GFP,1,0,F05_1,1.504194622851084,0.23899049062949054,1005
CDDP,15,3,p53,HepG2 P53-GFP,1,0,F05_2,1.4509175766739322,0.233087177025105,1029
CDDP,15,3,p53,HepG2 P53-GFP,2,2,F05_1,1.5987421442513403,0.25645333048917224,1061
CDDP,15,3,p53,HepG2 P53-GFP,2,2,F05_2,1.6003071946341765,0.25575878409146596,1076
CDDP,15,3,p53,HepG2 P53-GFP,3,4,F05_1,1.6449935514283456,0.2657396732263824,1099
CDDP,15,3,p53,HepG2 P53-GFP,3,4,F05_2,1.6563880249120708,0.2655220894675824,1106
CDDP,15,3,p53,HepG2 P53-GFP,4,6,F05_1,1.6333455023375982,0.2670733332239615,1112
CDDP,15,3,p53,HepG2 P53-GFP,4,6,F05_2,1.6563614661391235,0.2670098706926137,1109
CDDP,15,3,p53,HepG2 P53-GFP,5,8,F05_1,1.6619044928834388,0.26903497316255504,1103
CDDP,15,3,p53,HepG2 P53-GFP,5,8,F05_2,1.6673892107823942,0.26832593061329335,1107
CDDP,15,3,p53,HepG2 P53-GFP,6,10,F05_1,1.6452243061253982,0.2671100533189941,1146
CDDP,15,3,p53,HepG2 P53-GFP,6,10,F05_2,1.6593250334667065,0.268090081130116,1138
CDDP,15,3,p53,HepG2 P53-GFP,7,12,F05_1,1.6488589026691884,0.2672328347453187,1137
CDDP,15,3,p53,HepG2 P53-GFP,7,12,F05_2,1.661972451451782,0.26898885876948175,1162
CDDP,15,3,p53,HepG2 P53-GFP,8,14,F05_1,1.6227649127987462,0.2660300824385316,1170
CDDP,15,3,p53,HepG2 P53-GFP,8,14,F05_2,1.6553218458649097,0.27002380617862237,1175
CDDP,15,3,p53,HepG2 P53-GFP,9,16,F05_1,1.672303729771079,0.2687730564818414,1150
CDDP,15,3,p53,HepG2 P53-GFP,9,16,F05_2,1.6692554868603309,0.26970605743209425,1195
CDDP,15,3,p53,HepG2 P53-GFP,10,18,F05_1,1.618174928146274,0.26559381121384434,1217
CDDP,15,3,p53,HepG2 P53-GFP,10,18,F05_2,1.6478582490906413,0.26665630014023645,1207
CDDP,15,3,p53,HepG2 P53-GFP,11,20,F05_1,1.614928621808402,0.2669496918804491,1247
CDDP,15,3,p53,HepG2 P53-GFP,11,20,F05_2,1.6110318367379413,0.26637696806389816,1277
CDDP,15,3,p53,HepG2 P53-GFP,12,22,F05_1,1.6219609158241584,0.2639614436958671,1257
CDDP,15,3,p53,HepG2 P53-GFP,12,22,F05_2,1.614337286127716,0.26377567582228234,1277
CDDP,20,1,p53,HepG2 P53-GFP,1,0,B04_1,1.3859245865248198,0.22651186362786976,1381
CDDP,20,1,p53,HepG2 P53-GFP,1,0,B04_2,1.3225239787483962,0.21883248132979546,1352
CDDP,20,1,p53,HepG2 P53-GFP,2,2,B04_1,1.4865022460551478,0.24371193410334901,1410
CDDP,20,1,p53,HepG2 P53-GFP,2,2,B04_2,1.4452101845943848,0.23907578395373935,1377
CDDP,20,1,p53,HepG2 P53-GFP,3,4,B04_1,1.5762098216160376,0.25476185529058865,1412
CDDP,20,1,p53,HepG2 P53-GFP,3,4,B04_2,1.498785525703152,0.24769372266163503,1393
CDDP,20,1,p53,HepG2 P53-GFP,4,6,B04_1,1.5678461853898589,0.257998447360947,1474
CDDP,20,1,p53,HepG2 P53-GFP,4,6,B04_2,1.5353257019292912,0.2528735860734754,1413
CDDP,20,1,p53,HepG2 P53-GFP,5,8,B04_1,1.587490832211801,0.26048818187286404,1478
CDDP,20,1,p53,HepG2 P53-GFP,5,8,B04_2,1.5461628464788386,0.2563944099096872,1445
CDDP,20,1,p53,HepG2 P53-GFP,6,10,B04_1,1.5585769686635016,0.25750533266183895,1508
CDDP,20,1,p53,HepG2 P53-GFP,6,10,B04_2,1.5329827327625167,0.2530008860290281,1442
CDDP,20,1,p53,HepG2 P53-GFP,7,12,B04_1,1.5366877014420148,0.2545585545872349,1536
CDDP,20,1,p53,HepG2 P53-GFP,7,12,B04_2,1.5308367440432706,0.25155567373169596,1447
CDDP,20,1,p53,HepG2 P53-GFP,8,14,B04_1,1.5510960828367903,0.2562593501137005,1529
CDDP,20,1,p53,HepG2 P53-GFP,8,14,B04_2,1.5048270131707477,0.2492145667028006,1517
CDDP,20,1,p53,HepG2 P53-GFP,9,16,B04_1,1.5557078082739508,0.2566262213523474,1520
CDDP,20,1,p53,HepG2 P53-GFP,9,16,B04_2,1.4993730918944206,0.2499204025291327,1544
CDDP,20,1,p53,HepG2 P53-GFP,10,18,B04_1,1.5197533123332676,0.2540041330307311,1604
CDDP,20,1,p53,HepG2 P53-GFP,10,18,B04_2,1.4926937609082498,0.24843996339789573,1541
CDDP,20,1,p53,HepG2 P53-GFP,11,20,B04_1,1.516808977823598,0.2527392813470599,1622
CDDP,20,1,p53,HepG2 P53-GFP,11,20,B04_2,1.4647419881046284,0.2457328556897888,1586
CDDP,20,1,p53,HepG2 P53-GFP,12,22,B04_1,1.502545521839963,0.2498213255530131,1641
CDDP,20,1,p53,HepG2 P53-GFP,12,22,B04_2,1.4414723976254238,0.2435646233475214,1626
CDDP,20,2,p53,HepG2 P53-GFP,1,0,D04_1,1.4159767328239576,0.22988696084180274,1195
CDDP,20,2,p53,HepG2 P53-GFP,1,0,D04_2,1.4141578740427336,0.2287558115082011,1145
CDDP,20,2,p53,HepG2 P53-GFP,2,2,D04_1,1.4983662582971018,0.24168972481553783,1220
CDDP,20,2,p53,HepG2 P53-GFP,2,2,D04_2,1.5069947779322683,0.2434978164861949,1163
CDDP,20,2,p53,HepG2 P53-GFP,3,4,D04_1,1.5598036001796485,0.25244057040159057,1238
CDDP,20,2,p53,HepG2 P53-GFP,3,4,D04_2,1.5693604739850586,0.25371795226150823,1185
CDDP,20,2,p53,HepG2 P53-GFP,4,6,D04_1,1.645945141817808,0.2621558855549066,1260
CDDP,20,2,p53,HepG2 P53-GFP,4,6,D04_2,1.6132451072481526,0.26189350047958637,1208
CDDP,20,2,p53,HepG2 P53-GFP,5,8,D04_1,1.6771989618809144,0.27050001281127445,1254
CDDP,20,2,p53,HepG2 P53-GFP,5,8,D04_2,1.6649315018092699,0.269257173176506,1224
CDDP,20,2,p53,HepG2 P53-GFP,6,10,D04_1,1.6647506754304706,0.2691472080991624,1292
CDDP,20,2,p53,HepG2 P53-GFP,6,10,D04_2,1.634816224792286,0.2659759199792949,1257
CDDP,20,2,p53,HepG2 P53-GFP,7,12,D04_1,1.6603967243945994,0.267558411531983,1336
CDDP,20,2,p53,HepG2 P53-GFP,7,12,D04_2,1.620102431582156,0.26322001893028235,1282
CDDP,20,2,p53,HepG2 P53-GFP,8,14,D04_1,1.6692789696559667,0.2673166231079683,1346
CDDP,20,2,p53,HepG2 P53-GFP,8,14,D04_2,1.596376045551303,0.2598538655169822,1285
CDDP,20,2,p53,HepG2 P53-GFP,9,16,D04_1,1.6481329221292558,0.2657879632140962,1362
CDDP,20,2,p53,HepG2 P53-GFP,9,16,D04_2,1.5917128806955605,0.26048708436053497,1347
CDDP,20,2,p53,HepG2 P53-GFP,10,18,D04_1,1.6138183943862627,0.2627890363621401,1398
CDDP,20,2,p53,HepG2 P53-GFP,10,18,D04_2,1.568933120340574,0.25730718114638784,1370
CDDP,20,2,p53,HepG2 P53-GFP,11,20,D04_1,1.6136002195792623,0.2619870257631347,1453
CDDP,20,2,p53,HepG2 P53-GFP,11,20,D04_2,1.5609889109431896,0.25722054752757006,1398
CDDP,20,2,p53,HepG2 P53-GFP,12,22,D04_1,1.5563016524956643,0.25498368742771205,1488
CDDP,20,2,p53,HepG2 P53-GFP,12,22,D04_2,1.5316348488767966,0.25325012044479706,1424
CDDP,20,3,p53,HepG2 P53-GFP,1,0,F04_1,1.4546153171999483,0.23379289026270886,1170
CDDP,20,3,p53,HepG2 P53-GFP,1,0,F04_2,1.4327931121760242,0.23537904067457385,1144
CDDP,20,3,p53,HepG2 P53-GFP,2,2,F04_1,1.5757012135037132,0.25215163788626854,1204
CDDP,20,3,p53,HepG2 P53-GFP,2,2,F04_2,1.5481259976711843,0.2530696682007395,1202
CDDP,20,3,p53,HepG2 P53-GFP,3,4,F04_1,1.6294879136475093,0.2593615844724882,1220
CDDP,20,3,p53,HepG2 P53-GFP,3,4,F04_2,1.6194042324073468,0.26337664804802985,1236
CDDP,20,3,p53,HepG2 P53-GFP,4,6,F04_1,1.647105195550087,0.2643046925601516,1254
CDDP,20,3,p53,HepG2 P53-GFP,4,6,F04_2,1.649433188748241,0.2697194666327799,1239
CDDP,20,3,p53,HepG2 P53-GFP,5,8,F04_1,1.6858739909293896,0.2701849823942146,1253
CDDP,20,3,p53,HepG2 P53-GFP,5,8,F04_2,1.6972099560508012,0.27490266437826577,1270
CDDP,20,3,p53,HepG2 P53-GFP,6,10,F04_1,1.6888129915336514,0.26859478323750713,1240
CDDP,20,3,p53,HepG2 P53-GFP,6,10,F04_2,1.6868654393918554,0.2737209253534006,1277
CDDP,20,3,p53,HepG2 P53-GFP,7,12,F04_1,1.6739948290076447,0.26948842776036747,1254
CDDP,20,3,p53,HepG2 P53-GFP,7,12,F04_2,1.6728927589596547,0.2709732499949759,1300
CDDP,20,3,p53,HepG2 P53-GFP,8,14,F04_1,1.7002665772388108,0.26983229798803376,1278
CDDP,20,3,p53,HepG2 P53-GFP,8,14,F04_2,1.654946225420991,0.27087400701908454,1322
CDDP,20,3,p53,HepG2 P53-GFP,9,16,F04_1,1.687782538293543,0.26991943397337614,1334
CDDP,20,3,p53,HepG2 P53-GFP,9,16,F04_2,1.6460964876659105,0.2693616261092,1361
CDDP,20,3,p53,HepG2 P53-GFP,10,18,F04_1,1.6579863560243748,0.26646466064407476,1357
CDDP,20,3,p53,HepG2 P53-GFP,10,18,F04_2,1.6066085326157709,0.2643121342952688,1395
CDDP,20,3,p53,HepG2 P53-GFP,11,20,F04_1,1.6469857518912856,0.2662636132209382,1409
CDDP,20,3,p53,HepG2 P53-GFP,11,20,F04_2,1.5889443018925284,0.2637012161438466,1438
