treatment,dose_uM,replID,plateID,cell_line,timeID,timeAfterExposure,locationID,IntegratedIntensity_GM,MeanIntensity_GM,Cell_count
CDDP,20,3,p53,HepG2 P53-GFP,12,22,F04_1,1.6154347173903632,0.2619744035190732,1434
CDDP,20,3,p53,HepG2 P53-GFP,12,22,F04_2,1.5489981318915071,0.2583919856955538,1494
CDDP,25,1,p53,HepG2 P53-GFP,1,0,B03_1,1.3944610885653328,0.2261983590757438,1409
CDDP,25,1,p53,HepG2 P53-GFP,1,0,B03_2,1.3864069320703776,0.2283559187709775,1464
CDDP,25,1,p53,HepG2 P53-GFP,2,2,B03_1,1.4969485800246183,0.2429315710283277,1416
CDDP,25,1,p53,HepG2 P53-GFP,2,2,B03_2,1.5194414073265923,0.24614243380275724,1484
CDDP,25,1,p53,HepG2 P53-GFP,3,4,B03_1,1.557398883304915,0.25026871796868055,1423
CDDP,25,1,p53,HepG2 P53-GFP,3,4,B03_2,1.556728349721886,0.25358713826703566,1557
CDDP,25,1,p53,HepG2 P53-GFP,4,6,B03_1,1.6404972867288494,0.2635964373812784,1424
CDDP,25,1,p53,HepG2 P53-GFP,4,6,B03_2,1.6606109988953373,0.26981415612892695,1578
CDDP,25,1,p53,HepG2 P53-GFP,5,8,B03_1,1.6863566943448078,0.2725410625334828,1456
CDDP,25,1,p53,HepG2 P53-GFP,5,8,B03_2,1.7385288033046684,0.27920688403182825,1551
CDDP,25,1,p53,HepG2 P53-GFP,6,10,B03_1,1.6777400837738576,0.2705250752516753,1437
CDDP,25,1,p53,HepG2 P53-GFP,6,10,B03_2,1.7015576042250988,0.2736082812451681,1577
CDDP,25,1,p53,HepG2 P53-GFP,7,12,B03_1,1.6484236799106426,0.26690243167555394,1467
CDDP,25,1,p53,HepG2 P53-GFP,7,12,B03_2,1.6773980191673241,0.26821630835190396,1567
CDDP,25,1,p53,HepG2 P53-GFP,8,14,B03_1,1.6200814906631926,0.26261943178242253,1487
CDDP,25,1,p53,HepG2 P53-GFP,8,14,B03_2,1.6482427197024183,0.2645151149236274,1582
CDDP,25,1,p53,HepG2 P53-GFP,9,16,B03_1,1.6146658920391372,0.2613888595238025,1494
CDDP,25,1,p53,HepG2 P53-GFP,9,16,B03_2,1.6285054870035087,0.26395913226107093,1630
CDDP,25,1,p53,HepG2 P53-GFP,10,18,B03_1,1.5828875723888833,0.2581265705213323,1532
CDDP,25,1,p53,HepG2 P53-GFP,10,18,B03_2,1.6176258296465786,0.2612286514171926,1635
CDDP,25,1,p53,HepG2 P53-GFP,11,20,B03_1,1.5658007663386773,0.25663622029735855,1576
CDDP,25,1,p53,HepG2 P53-GFP,11,20,B03_2,1.5783355017619884,0.2586711469852861,1685
CDDP,25,1,p53,HepG2 P53-GFP,12,22,B03_1,1.5285098634169043,0.25096723136778654,1610
CDDP,25,1,p53,HepG2 P53-GFP,12,22,B03_2,1.5593053705679485,0.25559309439820455,1715
CDDP,25,2,p53,HepG2 P53-GFP,1,0,D03_1,1.4681314260594753,0.23318235503262205,1106
CDDP,25,2,p53,HepG2 P53-GFP,1,0,D03_2,1.4465044847222766,0.23280037450380353,1139
CDDP,25,2,p53,HepG2 P53-GFP,2,2,D03_1,1.556767317011402,0.24844678012431923,1154
CDDP,25,2,p53,HepG2 P53-GFP,2,2,D03_2,1.5333637149455552,0.24605914037914087,1175
CDDP,25,2,p53,HepG2 P53-GFP,3,4,D03_1,1.581488141061031,0.2526835556880758,1202
CDDP,25,2,p53,HepG2 P53-GFP,3,4,D03_2,1.5895533807408233,0.25190428845549107,1178
CDDP,25,2,p53,HepG2 P53-GFP,4,6,D03_1,1.6618853189782183,0.26316025335999416,1198
CDDP,25,2,p53,HepG2 P53-GFP,4,6,D03_2,1.6430541603533297,0.25851031938292224,1198
CDDP,25,2,p53,HepG2 P53-GFP,5,8,D03_1,1.7199220627319431,0.2719471472105474,1202
CDDP,25,2,p53,HepG2 P53-GFP,5,8,D03_2,1.6930415485271586,0.2694765157887804,1229
CDDP,25,2,p53,HepG2 P53-GFP,6,10,D03_1,1.721138868350776,0.2734178809856891,1229
CDDP,25,2,p53,HepG2 P53-GFP,6,10,D03_2,1.6881599486943333,0.2672966514934404,1244
CDDP,25,2,p53,HepG2 P53-GFP,7,12,D03_1,1.7119317826150482,0.2722584566037852,1250
CDDP,25,2,p53,HepG2 P53-GFP,7,12,D03_2,1.657832605922996,0.2636108576193547,1291
CDDP,25,2,p53,HepG2 P53-GFP,8,14,D03_1,1.699592849352527,0.270390202522338,1295
CDDP,25,2,p53,HepG2 P53-GFP,8,14,D03_2,1.6283483047326435,0.2611096563118241,1319
CDDP,25,2,p53,HepG2 P53-GFP,9,16,D03_1,1.6936865073424663,0.2681360857465656,1311
CDDP,25,2,p53,HepG2 P53-GFP,9,16,D03_2,1.600331707150339,0.2583752798683603,1362
CDDP,25,2,p53,HepG2 P53-GFP,10,18,D03_1,1.6523134861736894,0.26544013292266067,1357
CDDP,25,2,p53,HepG2 P53-GFP,10,18,D03_2,1.5857656166837977,0.25553935713993914,1382
CDDP,25,2,p53,HepG2 P53-GFP,11,20,D03_1,1.6300713031383949,0.2640150718449937,1428
CDDP,25,2,p53,HepG2 P53-GFP,11,20,D03_2,1.5696402584020728,0.25522483630362763,1415
CDDP,25,2,p53,HepG2 P53-GFP,12,22,D03_1,1.6058990972688651,0.25916089308325074,1457
CDDP,25,2,p53,HepG2 P53-GFP,12,22,D03_2,1.5336695298987524,0.2505859045880243,1444
CDDP,25,3,p53,HepG2 P53-GFP,1,0,F03_1,1.464363604339118,0.23282032985177953,923
CDDP,25,3,p53,HepG2 P53-GFP,1,0,F03_2,1.4249294924782914,0.2302263242469821,1030
CDDP,25,3,p53,HepG2 P53-GFP,2,2,F03_1,1.537606093537211,0.24391340911329745,953
CDDP,25,3,p53,HepG2 P53-GFP,2,2,F03_2,1.551007758041291,0.24753702096191216,1060
CDDP,25,3,p53,HepG2 P53-GFP,3,4,F03_1,1.5617437385700796,0.24969645002761948,996
CDDP,25,3,p53,HepG2 P53-GFP,3,4,F03_2,1.5733244063698086,0.25258742959724656,1094
CDDP,25,3,p53,HepG2 P53-GFP,4,6,F03_1,1.6311711962479019,0.2593261943647842,1010
CDDP,25,3,p53,HepG2 P53-GFP,4,6,F03_2,1.6469944752228889,0.26152591922568,1100
CDDP,25,3,p53,HepG2 P53-GFP,5,8,F03_1,1.6804713843241994,0.26713145284416673,1033
CDDP,25,3,p53,HepG2 P53-GFP,5,8,F03_2,1.6971359559230013,0.2699957807588817,1123
CDDP,25,3,p53,HepG2 P53-GFP,6,10,F03_1,1.6844651643898565,0.26993072097738613,1048
CDDP,25,3,p53,HepG2 P53-GFP,6,10,F03_2,1.6701606538937348,0.2651362561409386,1170
CDDP,25,3,p53,HepG2 P53-GFP,7,12,F03_1,1.6512552767987538,0.26586932332849883,1126
CDDP,25,3,p53,HepG2 P53-GFP,7,12,F03_2,1.6641981248644684,0.26403730092752337,1176
CDDP,25,3,p53,HepG2 P53-GFP,8,14,F03_1,1.6775381594467116,0.2660541360047598,1100
CDDP,25,3,p53,HepG2 P53-GFP,8,14,F03_2,1.6454715825455926,0.26138371865628796,1190
CDDP,25,3,p53,HepG2 P53-GFP,9,16,F03_1,1.6925038774917243,0.26776556009657304,1116
CDDP,25,3,p53,HepG2 P53-GFP,9,16,F03_2,1.6315784168809735,0.2601409288787289,1237
CDDP,25,3,p53,HepG2 P53-GFP,10,18,F03_1,1.644567259148216,0.2644952631530227,1189
CDDP,25,3,p53,HepG2 P53-GFP,10,18,F03_2,1.6158155006496124,0.2580834839688744,1273
CDDP,25,3,p53,HepG2 P53-GFP,11,20,F03_1,1.6376404115305416,0.26203119738733727,1204
CDDP,25,3,p53,HepG2 P53-GFP,11,20,F03_2,1.5695087006841337,0.2557358092681618,1357
CDDP,25,3,p53,HepG2 P53-GFP,12,22,F03_1,1.5864413720245096,0.25755904597916557,1238
CDDP,25,3,p53,HepG2 P53-GFP,12,22,F03_2,1.5612605025209707,0.2532914367017299,1365
CDDP,50,1,p53,HepG2 P53-GFP,1,0,B02_1,1.45626345253577,0.23486500359689483,1387
CDDP,50,1,p53,HepG2 P53-GFP,1,0,B02_2,1.4265827855454671,0.23121944618423948,1367
CDDP,50,1,p53,HepG2 P53-GFP,2,2,B02_1,1.5678975050807773,0.25094457486446703,1388
CDDP,50,1,p53,HepG2 P53-GFP,2,2,B02_2,1.5328555655771068,0.2465050168538694,1335
CDDP,50,1,p53,HepG2 P53-GFP,3,4,B02_1,1.6077026982386555,0.2564722191594192,1397
CDDP,50,1,p53,HepG2 P53-GFP,3,4,B02_2,1.5853007784212625,0.2539278860265063,1360
CDDP,50,1,p53,HepG2 P53-GFP,4,6,B02_1,1.6526729764584167,0.264846696658534,1451
CDDP,50,1,p53,HepG2 P53-GFP,4,6,B02_2,1.665193708589455,0.26760354701639977,1388
CDDP,50,1,p53,HepG2 P53-GFP,5,8,B02_1,1.7451623543726966,0.27352019122692883,1402
CDDP,50,1,p53,HepG2 P53-GFP,5,8,B02_2,1.7328278799791073,0.2783784029267051,1422
CDDP,50,1,p53,HepG2 P53-GFP,6,10,B02_1,1.7112075596872192,0.27217787497337614,1460
CDDP,50,1,p53,HepG2 P53-GFP,6,10,B02_2,1.727539469369141,0.27676433796487127,1442
CDDP,50,1,p53,HepG2 P53-GFP,7,12,B02_1,1.686230623372856,0.2693842207605749,1465
CDDP,50,1,p53,HepG2 P53-GFP,7,12,B02_2,1.7075148938788292,0.27294447085075535,1447
CDDP,50,1,p53,HepG2 P53-GFP,8,14,B02_1,1.6819685956602672,0.2683882435051397,1476
CDDP,50,1,p53,HepG2 P53-GFP,8,14,B02_2,1.6878759777126005,0.26988762035779124,1467
CDDP,50,1,p53,HepG2 P53-GFP,9,16,B02_1,1.6727366923063143,0.2665103989738384,1499
CDDP,50,1,p53,HepG2 P53-GFP,9,16,B02_2,1.6603139699248564,0.26871987923147517,1531
CDDP,50,1,p53,HepG2 P53-GFP,10,18,B02_1,1.65845990433998,0.26332488268950205,1509
CDDP,50,1,p53,HepG2 P53-GFP,10,18,B02_2,1.644075881928815,0.2653078672610698,1549
CDDP,50,1,p53,HepG2 P53-GFP,11,20,B02_1,1.627803097344992,0.26182427335558617,1564
CDDP,50,1,p53,HepG2 P53-GFP,11,20,B02_2,1.6310549248753283,0.2638830384764329,1552
CDDP,50,1,p53,HepG2 P53-GFP,12,22,B02_1,1.5951538628144335,0.25891382207920527,1592
CDDP,50,1,p53,HepG2 P53-GFP,12,22,B02_2,1.6027529004977459,0.25973353363556084,1597
CDDP,50,2,p53,HepG2 P53-GFP,1,0,D02_1,1.4775395328583645,0.23812308587151237,1280
CDDP,50,2,p53,HepG2 P53-GFP,1,0,D02_2,1.4756773543797688,0.2349848019450198,1087
CDDP,50,2,p53,HepG2 P53-GFP,2,2,D02_1,1.6077423979369179,0.25692919412671616,1289
CDDP,50,2,p53,HepG2 P53-GFP,2,2,D02_2,1.5655473025882332,0.24942616050446326,1110
CDDP,50,2,p53,HepG2 P53-GFP,3,4,D02_1,1.6316098847978378,0.2594957004079464,1305
CDDP,50,2,p53,HepG2 P53-GFP,3,4,D02_2,1.6410002781340407,0.25609286741853443,1084
CDDP,50,2,p53,HepG2 P53-GFP,4,6,D02_1,1.67348531807449,0.2645496103660192,1325
CDDP,50,2,p53,HepG2 P53-GFP,4,6,D02_2,1.6970880543999323,0.2623131739020007,1076
CDDP,50,2,p53,HepG2 P53-GFP,5,8,D02_1,1.7103629391723447,0.2701368408761835,1350
CDDP,50,2,p53,HepG2 P53-GFP,5,8,D02_2,1.7225753905533727,0.2682314138963156,1121
CDDP,50,2,p53,HepG2 P53-GFP,6,10,D02_1,1.6566838575148326,0.26277644962624175,1358
CDDP,50,2,p53,HepG2 P53-GFP,6,10,D02_2,1.6981196365648947,0.2671733552868364,1146
CDDP,50,2,p53,HepG2 P53-GFP,7,12,D02_1,1.6846827272557445,0.2648721204424958,1384
CDDP,50,2,p53,HepG2 P53-GFP,7,12,D02_2,1.7433336763033997,0.27086303207184853,1126
CDDP,50,2,p53,HepG2 P53-GFP,8,14,D02_1,1.6574127482291772,0.2617442653253611,1409
CDDP,50,2,p53,HepG2 P53-GFP,8,14,D02_2,1.7183576293898335,0.26772214332446953,1181
CDDP,50,2,p53,HepG2 P53-GFP,9,16,D02_1,1.6494324354631003,0.2626162959822489,1432
CDDP,50,2,p53,HepG2 P53-GFP,9,16,D02_2,1.7011104482992323,0.2686748093292203,1205
CDDP,50,2,p53,HepG2 P53-GFP,10,18,D02_1,1.6513605173677093,0.26390227128557753,1479
CDDP,50,2,p53,HepG2 P53-GFP,10,18,D02_2,1.6847244045304501,0.26636736999305405,1233
CDDP,50,2,p53,HepG2 P53-GFP,11,20,D02_1,1.6213145921407364,0.2613927161513336,1495
CDDP,50,2,p53,HepG2 P53-GFP,11,20,D02_2,1.6665751677619711,0.26456363186572635,1284
CDDP,50,2,p53,HepG2 P53-GFP,12,22,D02_1,1.5981201074947702,0.2589658411115088,1527
CDDP,50,2,p53,HepG2 P53-GFP,12,22,D02_2,1.6521730858235444,0.260781153046511,1302
CDDP,50,3,p53,HepG2 P53-GFP,1,0,F02_1,1.480893340772393,0.23524257930307438,963
CDDP,50,3,p53,HepG2 P53-GFP,1,0,F02_2,1.4502500390041002,0.2354824958310101,979
CDDP,50,3,p53,HepG2 P53-GFP,2,2,F02_1,1.5474400213228647,0.24950598071578006,1025
CDDP,50,3,p53,HepG2 P53-GFP,2,2,F02_2,1.5688572724192107,0.2544723483528766,1028
CDDP,50,3,p53,HepG2 P53-GFP,3,4,F02_1,1.6222819883137933,0.2573331742058504,1047
CDDP,50,3,p53,HepG2 P53-GFP,3,4,F02_2,1.6160557379351816,0.2603362975538503,1039
CDDP,50,3,p53,HepG2 P53-GFP,4,6,F02_1,1.6265978624249,0.25954089164711797,1063
CDDP,50,3,p53,HepG2 P53-GFP,4,6,F02_2,1.659562998865852,0.26307182214995983,1046
CDDP,50,3,p53,HepG2 P53-GFP,5,8,F02_1,1.6910573822567572,0.26584043899886145,1057
CDDP,50,3,p53,HepG2 P53-GFP,5,8,F02_2,1.673721090174485,0.26731655074045496,1075
CDDP,50,3,p53,HepG2 P53-GFP,6,10,F02_1,1.6721012405644138,0.26628741357425084,1114
CDDP,50,3,p53,HepG2 P53-GFP,6,10,F02_2,1.6683469089220204,0.2662433027514122,1097
CDDP,50,3,p53,HepG2 P53-GFP,7,12,F02_1,1.6740878261393226,0.26711865599284434,1106
CDDP,50,3,p53,HepG2 P53-GFP,7,12,F02_2,1.6760837072237116,0.2675321947886177,1117
CDDP,50,3,p53,HepG2 P53-GFP,8,14,F02_1,1.673987053101079,0.2691010530542546,1128
CDDP,50,3,p53,HepG2 P53-GFP,8,14,F02_2,1.6562590346839738,0.26428503253878255,1135
CDDP,50,3,p53,HepG2 P53-GFP,9,16,F02_1,1.6944685195395586,0.2702958639575728,1147
CDDP,50,3,p53,HepG2 P53-GFP,9,16,F02_2,1.6546926619371833,0.2652336110377637,1175
CDDP,50,3,p53,HepG2 P53-GFP,10,18,F02_1,1.6815963316097784,0.2665023516003816,1191
CDDP,50,3,p53,HepG2 P53-GFP,10,18,F02_2,1.611808061113407,0.26250127276066754,1221
CDDP,50,3,p53,HepG2 P53-GFP,11,20,F02_1,1.6475459868914326,0.2640653110749804,1228
CDDP,50,3,p53,HepG2 P53-GFP,11,20,F02_2,1.622613686966546,0.2609886289672797,1236
CDDP,50,3,p53,HepG2 P53-GFP,12,22,F02_1,1.6376468268557274,0.2627498603194881,1259
CDDP,50,3,p53,HepG2 P53-GFP,12,22,F02_2,1.6042688398752758,0.2595557481985154,1262
DMEM,0,1,p53,HepG2 P53-GFP,1,0,B10_1,1.374363151960624,0.22118948251972298,979
DMEM,0,1,p53,HepG2 P53-GFP,1,0,B10_2,1.3545484437636481,0.22098091190252309,1247
DMEM,0,1,p53,HepG2 P53-GFP,2,2,B10_1,1.4043549260667127,0.22885356422930453,930
DMEM,0,1,p53,HepG2 P53-GFP,2,2,B10_2,1.4352027868657367,0.23528880439111471,1274
DMEM,0,1,p53,HepG2 P53-GFP,3,4,B10_1,1.4390255900732793,0.23368734346444014,941
DMEM,0,1,p53,HepG2 P53-GFP,3,4,B10_2,1.4317986219021568,0.23752509796571344,1278
DMEM,0,1,p53,HepG2 P53-GFP,4,6,B10_1,1.4097454212854632,0.2306846475810811,950
DMEM,0,1,p53,HepG2 P53-GFP,4,6,B10_2,1.418443794545134,0.2321083319401739,1253
DMEM,0,1,p53,HepG2 P53-GFP,5,8,B10_1,1.417181685255495,0.23369313090429247,946
DMEM,0,1,p53,HepG2 P53-GFP,5,8,B10_2,1.4232445799168216,0.23579646063111473,1278
DMEM,0,1,p53,HepG2 P53-GFP,6,10,B10_1,1.4195579247387666,0.23432013998016935,921
DMEM,0,1,p53,HepG2 P53-GFP,6,10,B10_2,1.4346723927666627,0.23689924779153892,1267
DMEM,0,1,p53,HepG2 P53-GFP,7,12,B10_1,1.4024331049606427,0.23379838009986267,945
DMEM,0,1,p53,HepG2 P53-GFP,7,12,B10_2,1.4114766760406747,0.23503097007306548,1282
DMEM,0,1,p53,HepG2 P53-GFP,8,14,B10_1,1.4006054905274326,0.2359506679367952,964
DMEM,0,1,p53,HepG2 P53-GFP,8,14,B10_2,1.41989907901296,0.23662797924175044,1302
DMEM,0,1,p53,HepG2 P53-GFP,9,16,B10_1,1.4209918757009863,0.23685883084212822,964
DMEM,0,1,p53,HepG2 P53-GFP,9,16,B10_2,1.4313065540845276,0.2389113870035488,1299
DMEM,0,1,p53,HepG2 P53-GFP,10,18,B10_1,1.4068650721379843,0.23481862621594352,956
DMEM,0,1,p53,HepG2 P53-GFP,10,18,B10_2,1.417626289704103,0.23845181497433932,1332
DMEM,0,1,p53,HepG2 P53-GFP,11,20,B10_1,1.4269517379217171,0.2373460881690174,968
DMEM,0,1,p53,HepG2 P53-GFP,11,20,B10_2,1.4130270085742835,0.2392974259914283,1321
DMEM,0,1,p53,HepG2 P53-GFP,12,22,B10_1,1.4107758804655604,0.2363458892212139,989
DMEM,0,1,p53,HepG2 P53-GFP,12,22,B10_2,1.4350487547752855,0.23986045923192342,1340
DMEM,0,2,p53,HepG2 P53-GFP,1,0,D10_1,1.4196406315966,0.22993016363118335,1035
DMEM,0,2,p53,HepG2 P53-GFP,1,0,D10_2,1.3981329744587951,0.22540332698404206,1120
DMEM,0,2,p53,HepG2 P53-GFP,2,2,D10_1,1.4355759099069532,0.23583459848005917,991
DMEM,0,2,p53,HepG2 P53-GFP,2,2,D10_2,1.4507908823095441,0.23768188030330564,1134
DMEM,0,2,p53,HepG2 P53-GFP,3,4,D10_1,1.494859353970824,0.2422063575446617,972
DMEM,0,2,p53,HepG2 P53-GFP,3,4,D10_2,1.4888261537991392,0.24325133458717732,1138
DMEM,0,2,p53,HepG2 P53-GFP,4,6,D10_1,1.4579846212196494,0.2385520374568042,996
DMEM,0,2,p53,HepG2 P53-GFP,4,6,D10_2,1.4347836130043021,0.23531203121923389,1146
DMEM,0,2,p53,HepG2 P53-GFP,5,8,D10_1,1.4711187397882324,0.24059352159600844,1003
DMEM,0,2,p53,HepG2 P53-GFP,5,8,D10_2,1.4385622328514123,0.23971067598415902,1176
DMEM,0,2,p53,HepG2 P53-GFP,6,10,D10_1,1.4737847451369421,0.24191159923744585,997
DMEM,0,2,p53,HepG2 P53-GFP,6,10,D10_2,1.4349225269226764,0.23953327708719058,1158
DMEM,0,2,p53,HepG2 P53-GFP,7,12,D10_1,1.475817956000002,0.24223359666483224,1014
DMEM,0,2,p53,HepG2 P53-GFP,7,12,D10_2,1.4240672262555516,0.23989080439745367,1163
DMEM,0,2,p53,HepG2 P53-GFP,8,14,D10_1,1.4675369155624811,0.24369837377400133,1015
DMEM,0,2,p53,HepG2 P53-GFP,8,14,D10_2,1.4237056032316082,0.23953254928441373,1187
DMEM,0,2,p53,HepG2 P53-GFP,9,16,D10_1,1.4687928624183546,0.24503958093539052,1022
DMEM,0,2,p53,HepG2 P53-GFP,9,16,D10_2,1.4486602994524163,0.2429128125698113,1141
DMEM,0,2,p53,HepG2 P53-GFP,10,18,D10_1,1.458593534358911,0.24453750035611252,1029
DMEM,0,2,p53,HepG2 P53-GFP,10,18,D10_2,1.479294655496105,0.24494259775891766,1163
DMEM,0,2,p53,HepG2 P53-GFP,11,20,D10_1,1.4488162616001785,0.2435224806780435,1029
DMEM,0,2,p53,HepG2 P53-GFP,11,20,D10_2,1.455178472355829,0.245394241441037,1190
DMEM,0,2,p53,HepG2 P53-GFP,12,22,D10_1,1.4516113529522436,0.24212216058177277,1068
DMEM,0,2,p53,HepG2 P53-GFP,12,22,D10_2,1.4588037013514081,0.2452978031264345,1205
DMEM,0,3,p53,HepG2 P53-GFP,1,0,F10_1,1.375723897141997,0.2190651979738382,842
DMEM,0,3,p53,HepG2 P53-GFP,1,0,F10_2,1.391162433617002,0.22370288621514722,915
DMEM,0,3,p53,HepG2 P53-GFP,2,2,F10_1,1.434823114941765,0.23212529109314234,793
DMEM,0,3,p53,HepG2 P53-GFP,2,2,F10_2,1.4795629136315385,0.23872606163055607,859
DMEM,0,3,p53,HepG2 P53-GFP,3,4,F10_1,1.4869470278708472,0.23851842250205157,778
DMEM,0,3,p53,HepG2 P53-GFP,3,4,F10_2,1.4978296286329749,0.24450090723028547,878
DMEM,0,3,p53,HepG2 P53-GFP,4,6,F10_1,1.4255475824222585,0.23478265537220164,822
DMEM,0,3,p53,HepG2 P53-GFP,4,6,F10_2,1.4563725388714335,0.2402458042405323,885
DMEM,0,3,p53,HepG2 P53-GFP,5,8,F10_1,1.4329209756388182,0.2369486747824462,790
DMEM,0,3,p53,HepG2 P53-GFP,5,8,F10_2,1.4675996716629571,0.241825405528063,884
DMEM,0,3,p53,HepG2 P53-GFP,6,10,F10_1,1.4365286118240748,0.23932879416580843,791
DMEM,0,3,p53,HepG2 P53-GFP,6,10,F10_2,1.4599207672005212,0.24250682762717363,896
DMEM,0,3,p53,HepG2 P53-GFP,7,12,F10_1,1.4120303880019576,0.23879204855726527,824
DMEM,0,3,p53,HepG2 P53-GFP,7,12,F10_2,1.4663453329901408,0.24168984834058047,887
DMEM,0,3,p53,HepG2 P53-GFP,8,14,F10_1,1.4462958383179003,0.2417967076684377,808
DMEM,0,3,p53,HepG2 P53-GFP,8,14,F10_2,1.4494324954624704,0.24247880446179565,924
DMEM,0,3,p53,HepG2 P53-GFP,9,16,F10_1,1.4563779440750941,0.24302207127784647,807
DMEM,0,3,p53,HepG2 P53-GFP,9,16,F10_2,1.4454110987098474,0.24351663078467,943
DMEM,0,3,p53,HepG2 P53-GFP,10,18,F10_1,1.4441442310889885,0.241732341609574,861
DMEM,0,3,p53,HepG2 P53-GFP,10,18,F10_2,1.430730238173023,0.24171928756024758,942
DMEM,0,3,p53,HepG2 P53-GFP,11,20,F10_1,1.437722274192681,0.24135377912657408,872
DMEM,0,3,p53,HepG2 P53-GFP,11,20,F10_2,1.4161570473196663,0.24299475562650671,969
DMEM,0,3,p53,HepG2 P53-GFP,12,22,F10_1,1.4399983179668616,0.24052956352797925,859
DMEM,0,3,p53,HepG2 P53-GFP,12,22,F10_2,1.413829554679686,0.24051028467763613,991
